gRNA_id,gene,CBE_T0_REP1,CBE_T0_REP2,CBE_T0_REP3,CBE_DMSO_REP1,CBE_DMSO_REP2,CBE_DMSO_REP3,CBE_SY-5609_10nM_REP1,CBE_SY-5609_10nM_REP2,CBE_SY-5609_10nM_REP3,CBE_SY-5609_100nM_REP1,CBE_SY-5609_100nM_REP2,CBE_SY-5609_100nM_REP3,ABE_T0_REP1,ABE_T0_REP2,ABE_T0_REP3,ABE_DMSO_REP1,ABE_DMSO_REP2,ABE_DMSO_REP3,ABE_SY-5609_10nM_REP1,ABE_SY-5609_10nM_REP2,ABE_SY-5609_10nM_REP3,ABE_SY-5609_100nM_REP1,ABE_SY-5609_100nM_REP2,ABE_SY-5609_100nM_REP3
gRNA_CDK8_targ_450,CDK8,5420.0,3901.0,2046.0,4763.0,4493.0,3740.0,921.0,266.0,24.0,236.0,2790.0,561.0,5199.0,2245.0,3100.0,3727.0,2806.0,572.0,128.0,1867.0,2527.0,928.0,1174.0,209.0
gRNA_CDK8_targ_451,CDK8,8257.0,13774.0,18997.0,21808.0,17181.0,20736.0,1079.0,2063.0,191.0,244.0,1487.0,9560.0,14409.0,15816.0,16565.0,26522.0,13963.0,8043.0,981.0,9872.0,13871.0,17470.0,17511.0,12768.0
gRNA_CDK8_targ_452,CDK8,11756.0,7107.0,18045.0,36298.0,25203.0,23538.0,5215.0,975.0,2041.0,955.0,1507.0,2721.0,12341.0,16759.0,10218.0,33623.0,14835.0,8026.0,1366.0,13774.0,8011.0,14938.0,10944.0,3767.0
gRNA_CDK8_targ_453,CDK8,11258.0,18741.0,39173.0,25893.0,17417.0,13785.0,9846.0,1991.0,715.0,1525.0,9284.0,3161.0,17811.0,9967.0,18335.0,24719.0,9230.0,10798.0,1212.0,7718.0,20066.0,9395.0,17573.0,15328.0
gRNA_CDK8_targ_454,CDK8,15322.0,15570.0,21190.0,24442.0,19178.0,12252.0,4657.0,3164.0,589.0,289.0,2474.0,2517.0,7511.0,11250.0,9418.0,19735.0,14459.0,8306.0,977.0,15771.0,10546.0,10105.0,10715.0,15539.0
gRNA_CDK8_targ_455,CDK8,2515.0,5360.0,3772.0,7340.0,11648.0,7196.0,436.0,46.0,178.0,64.0,100.0,1535.0,3486.0,3837.0,3809.0,7384.0,3587.0,3561.0,230.0,1125.0,1728.0,3100.0,2482.0,1084.0
gRNA_CDK8_targ_456,CDK8,7868.0,7280.0,1701.0,10254.0,4535.0,9269.0,1306.0,3680.0,40.0,209.0,5006.0,5051.0,7077.0,3926.0,5515.0,7738.0,5049.0,6281.0,786.0,2697.0,4076.0,5213.0,4579.0,20091.0
gRNA_CDK8_targ_457,CDK8,15629.0,16973.0,12622.0,17187.0,20042.0,11582.0,2410.0,3717.0,241.0,545.0,3354.0,999.0,8571.0,5002.0,13329.0,9031.0,12614.0,2849.0,407.0,1872.0,6858.0,3654.0,3343.0,4759.0
gRNA_CDK8_targ_458,CDK8,16564.0,10988.0,11367.0,6407.0,14352.0,2575.0,4179.0,188.0,180.0,250.0,7007.0,1135.0,2782.0,2225.0,4182.0,5773.0,3742.0,1821.0,773.0,2321.0,8888.0,3940.0,2347.0,13679.0
gRNA_CDK8_targ_459,CDK8,7583.0,4593.0,5946.0,3481.0,5723.0,4858.0,909.0,234.0,64.0,402.0,212.0,306.0,6162.0,4341.0,1943.0,3997.0,3067.0,1876.0,161.0,1528.0,6036.0,1388.0,3330.0,3438.0
gRNA_CDK8_targ_460,CDK8,7354.0,17826.0,48482.0,31171.0,13657.0,20899.0,6330.0,811.0,1165.0,277.0,5088.0,5315.0,18072.0,15908.0,12038.0,29805.0,12237.0,11527.0,1514.0,15441.0,14249.0,15659.0,14024.0,12088.0
gRNA_CDK8_targ_461,CDK8,2856.0,4824.0,5937.0,6478.0,6848.0,4754.0,74.0,112.0,135.0,452.0,1896.0,419.0,1757.0,3508.0,5132.0,6450.0,8131.0,1894.0,796.0,5909.0,7223.0,3396.0,3003.0,7012.0
gRNA_CDK8_targ_462,CDK8,2716.0,4990.0,2902.0,231.0,2166.0,3185.0,1026.0,353.0,32.0,157.0,768.0,56.0,1221.0,1882.0,3640.0,3535.0,5947.0,2007.0,982.0,2077.0,5765.0,4155.0,965.0,110.0
gRNA_CDK8_targ_463,CDK8,19233.0,32751.0,46053.0,34571.0,18629.0,18643.0,914.0,8216.0,978.0,1238.0,4902.0,4116.0,13471.0,16657.0,23140.0,21925.0,15620.0,11751.0,1308.0,9581.0,15981.0,12079.0,17979.0,26532.0
gRNA_CDK8_targ_464,CDK8,4022.0,11040.0,11174.0,15225.0,10266.0,4991.0,1363.0,1053.0,910.0,375.0,1519.0,2874.0,9837.0,2902.0,8638.0,8170.0,8734.0,4257.0,1492.0,3441.0,13055.0,3010.0,5622.0,13018.0
gRNA_CDK8_targ_465,CDK8,7102.0,4239.0,16763.0,9163.0,7887.0,10812.0,498.0,1237.0,68.0,229.0,1559.0,3014.0,12387.0,8943.0,13805.0,13031.0,9058.0,7357.0,598.0,3529.0,10109.0,10202.0,12979.0,7775.0
gRNA_CDK8_targ_466,CDK8,13705.0,14732.0,13672.0,13400.0,17867.0,14867.0,26167.0,1851.0,11191.0,561.0,2357.0,1212.0,19504.0,16090.0,22953.0,18558.0,8854.0,8859.0,933.0,13150.0,21070.0,12548.0,8017.0,26694.0
gRNA_CDK8_targ_467,CDK8,7877.0,13175.0,26342.0,24988.0,13833.0,18031.0,2131.0,2653.0,3416.0,479.0,2117.0,3172.0,17142.0,17619.0,24052.0,23104.0,10071.0,9505.0,798.0,6363.0,11484.0,16437.0,21794.0,24549.0
gRNA_CDK8_targ_468,CDK8,3250.0,4354.0,10225.0,7533.0,7842.0,9472.0,2403.0,578.0,70.0,568.0,196.0,1971.0,11597.0,11375.0,9620.0,17957.0,11912.0,7323.0,1170.0,12610.0,8915.0,12957.0,11372.0,7858.0
gRNA_CDK8_targ_469,CDK8,10998.0,7473.0,18508.0,22958.0,13346.0,11458.0,6198.0,567.0,49.0,1167.0,2730.0,2497.0,14181.0,9675.0,15103.0,15919.0,3461.0,5729.0,1775.0,6584.0,10104.0,7693.0,6917.0,7747.0
gRNA_CDK8_targ_470,CDK8,6717.0,483.0,3993.0,7711.0,8559.0,14115.0,773.0,271.0,736.0,205.0,180.0,417.0,12059.0,14250.0,10724.0,13646.0,10261.0,9630.0,2982.0,9623.0,8162.0,7880.0,7574.0,6512.0
gRNA_CDK8_targ_471,CDK8,6228.0,3531.0,30960.0,18367.0,9506.0,8823.0,1015.0,592.0,1728.0,78.0,1443.0,1362.0,7550.0,5783.0,8343.0,10432.0,7989.0,6441.0,394.0,6940.0,9145.0,6520.0,6233.0,1566.0
gRNA_CDK8_targ_472,CDK8,19157.0,21770.0,22762.0,17161.0,10535.0,13380.0,4130.0,6406.0,17379.0,499.0,2184.0,3920.0,16344.0,11919.0,11399.0,20436.0,15655.0,9380.0,949.0,8416.0,6603.0,11514.0,27314.0,4330.0
gRNA_CDK8_targ_473,CDK8,9779.0,5661.0,12992.0,14260.0,10719.0,10723.0,1875.0,8379.0,930.0,84.0,2391.0,2067.0,13337.0,12112.0,6883.0,12968.0,10914.0,5376.0,760.0,12456.0,6212.0,7792.0,12157.0,4460.0
gRNA_CDK8_targ_474,CDK8,4348.0,13703.0,13026.0,8569.0,9270.0,6344.0,2522.0,113.0,294.0,699.0,544.0,205.0,4776.0,3689.0,3785.0,5701.0,4388.0,3022.0,194.0,2316.0,962.0,2092.0,3792.0,10715.0
gRNA_CDK8_targ_475,CDK8,30249.0,18796.0,44729.0,41782.0,23479.0,39875.0,5378.0,82873.0,1448.0,1328.0,18704.0,3918.0,55102.0,53055.0,40361.0,45996.0,46896.0,26200.0,4428.0,45196.0,34935.0,42542.0,66816.0,38286.0
gRNA_CDK8_targ_476,CDK8,1657.0,1691.0,469.0,2602.0,1826.0,1597.0,119.0,16.0,17.0,14.0,505.0,1305.0,68.0,283.0,302.0,1003.0,730.0,621.0,156.0,112.0,3059.0,353.0,229.0,3410.0
gRNA_CDK8_targ_477,CDK8,1597.0,176.0,4250.0,4383.0,1740.0,4961.0,122.0,15.0,47.0,262.0,165.0,29.0,1638.0,1201.0,4721.0,3863.0,2726.0,1347.0,139.0,541.0,2670.0,807.0,172.0,1351.0
gRNA_CDK8_targ_478,CDK8,7698.0,1432.0,1506.0,1934.0,3185.0,5664.0,3209.0,40.0,43.0,30.0,8052.0,373.0,924.0,707.0,4833.0,3821.0,1918.0,667.0,112.0,572.0,2297.0,1080.0,1381.0,2190.0
gRNA_CDK8_targ_479,CDK8,314.0,142.0,237.0,916.0,2092.0,2713.0,100.0,9.0,16.0,6.0,4242.0,45.0,949.0,871.0,1817.0,1655.0,1598.0,257.0,101.0,141.0,611.0,306.0,653.0,2895.0
gRNA_CDK8_targ_480,CDK8,575.0,169.0,788.0,1917.0,2196.0,3177.0,38.0,71.0,53.0,138.0,25.0,13.0,1057.0,735.0,2848.0,1724.0,192.0,471.0,71.0,107.0,1137.0,433.0,521.0,5259.0
gRNA_CDK8_targ_481,CDK8,781.0,645.0,5777.0,943.0,4500.0,597.0,19.0,8.0,116.0,36.0,1934.0,2213.0,129.0,389.0,1798.0,458.0,3140.0,168.0,67.0,26.0,876.0,97.0,527.0,290.0
gRNA_CDK8_targ_482,CDK8,1239.0,4155.0,4872.0,3572.0,5949.0,3825.0,280.0,87.0,50.0,270.0,52.0,313.0,2030.0,1336.0,1385.0,2577.0,1563.0,844.0,58.0,307.0,1649.0,1149.0,2393.0,10106.0
gRNA_CDK8_targ_483,CDK8,3709.0,1378.0,2723.0,4139.0,4063.0,2236.0,203.0,174.0,41.0,15.0,4720.0,33.0,421.0,1584.0,1047.0,384.0,1014.0,627.0,49.0,237.0,467.0,474.0,401.0,2520.0
gRNA_CDK8_targ_484,CDK8,6376.0,5476.0,8815.0,9044.0,9668.0,8723.0,520.0,17328.0,249.0,138.0,124.0,1522.0,10144.0,4238.0,9631.0,9550.0,4112.0,1938.0,283.0,3329.0,5837.0,5104.0,1795.0,18532.0
gRNA_CDK8_targ_485,CDK8,6869.0,10023.0,15295.0,13264.0,14913.0,14419.0,559.0,252.0,280.0,59.0,2503.0,1434.0,3560.0,5453.0,12743.0,13643.0,7567.0,1635.0,351.0,2715.0,2428.0,3284.0,4350.0,8041.0
gRNA_CDK8_targ_486,CDK8,471.0,1381.0,7063.0,1591.0,2079.0,1241.0,128.0,12.0,7.0,6.0,968.0,749.0,75.0,261.0,1479.0,771.0,530.0,483.0,33.0,20.0,483.0,49.0,547.0,533.0
gRNA_CDK8_targ_487,CDK8,4622.0,7562.0,8943.0,10189.0,7210.0,3630.0,268.0,621.0,55.0,201.0,866.0,675.0,1008.0,1394.0,7256.0,3507.0,4488.0,1600.0,194.0,756.0,330.0,1125.0,1785.0,2582.0
gRNA_CDK8_targ_488,CDK8,2324.0,454.0,4278.0,4085.0,2527.0,7597.0,195.0,413.0,50.0,32.0,122.0,1679.0,3525.0,4303.0,2182.0,8200.0,3501.0,3646.0,478.0,1360.0,1436.0,2304.0,2563.0,10755.0
gRNA_CDK8_targ_489,CDK8,6882.0,3399.0,5322.0,4148.0,7987.0,4410.0,994.0,384.0,375.0,329.0,3282.0,526.0,5039.0,1623.0,5152.0,5764.0,5457.0,2183.0,586.0,2145.0,4502.0,2904.0,2967.0,1976.0
gRNA_CDK8_targ_490,CDK8,2424.0,3317.0,4489.0,5801.0,3569.0,3632.0,6505.0,40.0,515.0,36.0,3509.0,707.0,3255.0,1425.0,8378.0,1810.0,1085.0,907.0,469.0,2446.0,5488.0,1888.0,997.0,3052.0
gRNA_CDK8_targ_491,CDK8,104.0,1114.0,3403.0,826.0,2108.0,1713.0,21.0,359.0,70.0,6.0,372.0,1283.0,473.0,521.0,3180.0,1511.0,570.0,113.0,116.0,410.0,255.0,52.0,55.0,391.0
gRNA_CDK8_targ_492,CDK8,921.0,181.0,2529.0,4292.0,6169.0,2810.0,315.0,500.0,36.0,152.0,689.0,843.0,648.0,300.0,2580.0,2057.0,686.0,311.0,54.0,186.0,585.0,824.0,351.0,84.0
gRNA_CDK8_targ_493,CDK8,2897.0,3455.0,15914.0,7603.0,8807.0,10744.0,13907.0,279.0,49.0,435.0,2423.0,4586.0,11700.0,5808.0,11649.0,12178.0,6055.0,7013.0,408.0,6082.0,9898.0,6373.0,12973.0,5270.0
gRNA_CDK8_targ_494,CDK8,2402.0,9444.0,15449.0,5652.0,6341.0,9456.0,527.0,317.0,36.0,68.0,489.0,176.0,4643.0,3723.0,9369.0,9651.0,7543.0,3777.0,239.0,2270.0,4398.0,3260.0,3806.0,2804.0
gRNA_CDK8_targ_495,CDK8,4666.0,2922.0,7515.0,6542.0,6004.0,4630.0,84.0,518.0,60.0,119.0,186.0,2277.0,3588.0,2254.0,3273.0,5705.0,6619.0,1440.0,150.0,833.0,792.0,3468.0,736.0,1506.0
gRNA_CDK8_targ_496,CDK8,1220.0,1439.0,1681.0,110.0,2734.0,3051.0,197.0,131.0,51.0,13.0,466.0,1127.0,2192.0,1335.0,3274.0,3515.0,1227.0,737.0,69.0,260.0,967.0,836.0,831.0,1358.0
gRNA_CDK8_targ_497,CDK8,4227.0,1799.0,92.0,947.0,2476.0,1405.0,1923.0,8.0,126.0,111.0,193.0,352.0,266.0,745.0,797.0,1086.0,1269.0,221.0,4289.0,63.0,55.0,61.0,265.0,2499.0
gRNA_CDK8_targ_498,CDK8,583.0,520.0,962.0,3278.0,1782.0,2866.0,329.0,14393.0,554.0,20.0,995.0,1463.0,1724.0,251.0,398.0,1722.0,2724.0,399.0,141.0,371.0,687.0,659.0,1531.0,276.0
gRNA_CDK8_targ_499,CDK8,1510.0,212.0,2470.0,3093.0,1399.0,4141.0,202.0,114.0,75.0,163.0,2199.0,1050.0,2814.0,1495.0,471.0,3395.0,2152.0,1842.0,254.0,588.0,1337.0,2556.0,2048.0,9604.0
gRNA_CDK8_targ_500,CDK8,2805.0,12344.0,9042.0,5698.0,8445.0,5551.0,1050.0,118.0,4542.0,35.0,683.0,3810.0,7800.0,3881.0,10803.0,6472.0,3287.0,3429.0,757.0,6822.0,8946.0,3402.0,6372.0,15045.0
gRNA_CDK8_targ_501,CDK8,6212.0,13018.0,17613.0,16727.0,9925.0,16947.0,290.0,572.0,787.0,596.0,7212.0,2982.0,19218.0,15315.0,35872.0,26350.0,11224.0,8776.0,1013.0,8547.0,17761.0,9971.0,7581.0,16525.0
gRNA_CDK8_targ_502,CDK8,6011.0,6813.0,13553.0,20669.0,5934.0,5347.0,2992.0,3506.0,854.0,220.0,1230.0,39235.0,7569.0,7252.0,5985.0,6867.0,9083.0,3389.0,354.0,8606.0,2376.0,6096.0,5282.0,12268.0
gRNA_CDK8_targ_503,CDK8,6093.0,2931.0,6714.0,4259.0,11722.0,9558.0,955.0,1095.0,1934.0,352.0,6821.0,2328.0,15758.0,9391.0,30334.0,10689.0,5595.0,7177.0,475.0,6149.0,15017.0,5646.0,16744.0,4481.0
gRNA_CDK8_targ_504,CDK8,5005.0,4247.0,13319.0,13502.0,7162.0,11263.0,1903.0,447.0,574.0,1093.0,3190.0,2286.0,12216.0,4007.0,13231.0,15164.0,12190.0,6447.0,473.0,4669.0,13004.0,11432.0,12273.0,5670.0
gRNA_CDK8_targ_505,CDK8,19422.0,23995.0,15835.0,12762.0,11664.0,8814.0,1135.0,638.0,2882.0,303.0,3095.0,4878.0,10465.0,10004.0,14545.0,16010.0,2956.0,6948.0,587.0,9301.0,10074.0,2398.0,6324.0,2457.0
gRNA_CDK8_targ_506,CDK8,13802.0,12007.0,21876.0,25601.0,14346.0,11822.0,4073.0,2399.0,4819.0,882.0,2085.0,1209.0,10148.0,10326.0,13405.0,17419.0,8804.0,7252.0,722.0,9696.0,10223.0,10576.0,12612.0,24706.0
gRNA_CDK8_targ_507,CDK8,5782.0,3163.0,5197.0,8792.0,11732.0,6363.0,1681.0,291.0,3125.0,221.0,1571.0,669.0,5923.0,6034.0,5161.0,7015.0,7547.0,2047.0,243.0,3309.0,5671.0,4173.0,3447.0,2209.0
gRNA_CDK8_targ_508,CDK8,8515.0,3558.0,14175.0,11518.0,15129.0,6637.0,1231.0,541.0,1001.0,298.0,297.0,5696.0,3912.0,4849.0,8906.0,6757.0,3571.0,2650.0,153.0,3060.0,1839.0,6150.0,6006.0,1484.0
gRNA_CDK8_targ_509,CDK8,4315.0,860.0,24813.0,4083.0,9224.0,4934.0,614.0,222.0,5355.0,101.0,503.0,1744.0,4900.0,3567.0,12580.0,9915.0,4218.0,2977.0,170.0,2767.0,1201.0,1524.0,2012.0,1761.0
gRNA_CDK8_targ_510,CDK8,24035.0,24932.0,30895.0,20034.0,16388.0,20477.0,38262.0,5099.0,115.0,1250.0,5191.0,10353.0,20514.0,14789.0,13488.0,24229.0,28206.0,12548.0,1754.0,11119.0,9980.0,15237.0,20297.0,14165.0
gRNA_CDK8_targ_511,CDK8,11405.0,5181.0,39014.0,14250.0,11690.0,9121.0,2062.0,120.0,753.0,131.0,1126.0,168.0,8312.0,8264.0,6292.0,15599.0,16859.0,7096.0,1623.0,7145.0,10400.0,6246.0,14253.0,13870.0
gRNA_CDK8_targ_512,CDK8,3219.0,7502.0,2514.0,7416.0,6637.0,8649.0,923.0,399.0,45.0,44.0,475.0,1394.0,7027.0,5973.0,8652.0,7987.0,7411.0,2183.0,888.0,2726.0,4486.0,7825.0,4632.0,1392.0
gRNA_CDK8_targ_513,CDK8,2737.0,3801.0,6012.0,1336.0,4990.0,5417.0,2512.0,634.0,27.0,272.0,2853.0,44.0,3682.0,2136.0,5112.0,4943.0,5076.0,1641.0,162.0,3046.0,626.0,1434.0,2483.0,534.0
gRNA_CDK8_targ_514,CDK8,5455.0,8194.0,11091.0,7073.0,9354.0,7847.0,25952.0,1091.0,592.0,214.0,948.0,1534.0,6627.0,6081.0,4550.0,14746.0,1979.0,1708.0,861.0,3770.0,3007.0,4688.0,3594.0,4732.0
gRNA_CDK8_targ_515,CDK8,2952.0,9298.0,10873.0,11029.0,13688.0,8952.0,2136.0,3276.0,253.0,1426.0,1438.0,902.0,6960.0,5319.0,20993.0,11080.0,2073.0,5116.0,416.0,4964.0,4901.0,5779.0,8484.0,3223.0
gRNA_CDK8_targ_516,CDK8,5326.0,3505.0,11502.0,7527.0,7520.0,7587.0,3838.0,210.0,671.0,250.0,155.0,1369.0,9745.0,3974.0,6123.0,14521.0,5556.0,5291.0,959.0,11292.0,7767.0,7654.0,12236.0,13206.0
gRNA_CDK8_targ_517,CDK8,7861.0,12698.0,13651.0,18561.0,11904.0,11657.0,5950.0,2029.0,79.0,113.0,3733.0,626.0,10092.0,10894.0,13253.0,12489.0,7656.0,6900.0,730.0,5259.0,10284.0,12275.0,12300.0,7601.0
gRNA_CDK8_targ_518,CDK8,11566.0,18634.0,23316.0,33560.0,14861.0,13108.0,2611.0,1860.0,1361.0,709.0,4235.0,6116.0,11862.0,9791.0,14494.0,16990.0,4588.0,8314.0,837.0,5563.0,12326.0,6217.0,12214.0,15060.0
gRNA_CDK8_targ_519,CDK8,4726.0,2051.0,6630.0,8024.0,5331.0,4920.0,2328.0,1204.0,62.0,100.0,442.0,729.0,3730.0,2223.0,5936.0,6405.0,1697.0,2056.0,266.0,2320.0,5643.0,2190.0,2344.0,2820.0
gRNA_CDK8_targ_520,CDK8,2128.0,3509.0,5736.0,11298.0,2890.0,1622.0,66.0,78.0,32.0,136.0,2788.0,3215.0,574.0,614.0,1868.0,2554.0,1705.0,187.0,177.0,145.0,1834.0,1902.0,226.0,10816.0
gRNA_CDK8_targ_521,CDK8,4445.0,3159.0,7592.0,13657.0,6573.0,3031.0,510.0,248.0,1929.0,140.0,2982.0,1471.0,1668.0,962.0,2473.0,3260.0,8386.0,1398.0,328.0,1045.0,1514.0,1282.0,3686.0,17170.0
gRNA_CDK8_targ_522,CDK8,727.0,2753.0,1173.0,2972.0,600.0,1009.0,94.0,42.0,18.0,9.0,3484.0,44.0,452.0,358.0,4930.0,905.0,1501.0,292.0,57.0,46.0,1646.0,897.0,677.0,3797.0
gRNA_CDK8_targ_523,CDK8,7084.0,4664.0,3422.0,8385.0,9052.0,5051.0,99.0,262.0,86.0,166.0,1639.0,1338.0,957.0,933.0,7235.0,2984.0,1887.0,1199.0,129.0,276.0,1141.0,1014.0,1732.0,983.0
gRNA_CDK8_targ_524,CDK8,4858.0,7946.0,4132.0,6282.0,3771.0,3572.0,19825.0,514.0,74.0,110.0,436.0,2641.0,1764.0,1255.0,2975.0,6434.0,3548.0,783.0,201.0,552.0,1518.0,1064.0,1331.0,2243.0
gRNA_CDK8_targ_525,CDK8,9637.0,6466.0,8461.0,8613.0,14463.0,9637.0,18786.0,252.0,192.0,541.0,3098.0,2209.0,5493.0,3700.0,7981.0,11732.0,6743.0,2870.0,459.0,1543.0,2693.0,3510.0,6056.0,6453.0
gRNA_CDK8_targ_526,CDK8,11069.0,11606.0,21431.0,13598.0,19198.0,18678.0,4323.0,18113.0,167.0,594.0,1312.0,2591.0,8817.0,7864.0,9396.0,15939.0,6038.0,6232.0,385.0,5983.0,6513.0,9015.0,9930.0,13841.0
gRNA_CDK8_targ_527,CDK8,9729.0,5657.0,9891.0,13945.0,11920.0,10645.0,11420.0,2197.0,92.0,421.0,8572.0,349.0,13443.0,8804.0,13183.0,10973.0,11857.0,5277.0,1019.0,4745.0,8436.0,7331.0,9196.0,17151.0
gRNA_CDK8_targ_528,CDK8,8627.0,8637.0,8532.0,14540.0,10216.0,12679.0,2000.0,3173.0,12766.0,604.0,14306.0,1698.0,8425.0,8581.0,4728.0,15810.0,5517.0,5942.0,348.0,4592.0,3929.0,7833.0,8304.0,3751.0
gRNA_CDK8_targ_529,CDK8,5640.0,8412.0,10740.0,22334.0,22062.0,11840.0,1008.0,2626.0,594.0,245.0,4114.0,1339.0,13531.0,5583.0,14388.0,15913.0,10294.0,5224.0,714.0,3098.0,8483.0,5549.0,8518.0,9229.0
gRNA_CDK8_targ_530,CDK8,2344.0,10969.0,3784.0,14102.0,7303.0,7399.0,1584.0,902.0,747.0,89.0,1195.0,1789.0,3337.0,5715.0,5054.0,6733.0,12048.0,2914.0,405.0,4045.0,4913.0,6414.0,6659.0,9597.0
gRNA_CDK8_targ_531,CDK8,4632.0,5226.0,6445.0,6174.0,9722.0,5412.0,432.0,420.0,21.0,154.0,3418.0,531.0,5075.0,3832.0,8755.0,7261.0,7210.0,1632.0,314.0,2200.0,2555.0,3614.0,2754.0,2091.0
gRNA_CDK8_targ_532,CDK8,6841.0,10163.0,8764.0,5577.0,14753.0,9728.0,5743.0,679.0,14754.0,591.0,5790.0,1227.0,11290.0,7488.0,18305.0,14046.0,7491.0,6828.0,641.0,7788.0,6384.0,7596.0,8802.0,7690.0
gRNA_CDK8_targ_533,CDK8,3958.0,7922.0,13874.0,20354.0,6829.0,8185.0,6676.0,3288.0,83.0,58.0,353.0,971.0,4034.0,5412.0,6095.0,7977.0,5570.0,2445.0,665.0,5882.0,5793.0,3415.0,10992.0,9519.0
gRNA_CDK8_targ_534,CDK8,4543.0,439.0,5128.0,9931.0,6033.0,6430.0,771.0,240.0,30.0,26.0,100.0,391.0,2515.0,1386.0,1348.0,8415.0,1977.0,1198.0,238.0,1167.0,1720.0,1204.0,2092.0,5752.0
gRNA_CDK8_targ_535,CDK8,424.0,988.0,4006.0,6597.0,3339.0,2834.0,1419.0,23.0,22.0,22.0,3867.0,1574.0,981.0,1206.0,775.0,2551.0,1712.0,1024.0,116.0,1004.0,157.0,1043.0,1217.0,4648.0
gRNA_CDK8_targ_536,CDK8,8995.0,3180.0,8213.0,2901.0,5936.0,2625.0,1300.0,21.0,241.0,164.0,2007.0,2030.0,1243.0,1126.0,4237.0,1268.0,2739.0,1049.0,87.0,364.0,935.0,596.0,2940.0,9458.0
gRNA_CDK8_targ_537,CDK8,125.0,667.0,1087.0,4243.0,2801.0,1810.0,287.0,4.0,65.0,220.0,1044.0,576.0,615.0,725.0,1056.0,1977.0,1202.0,485.0,33.0,1378.0,165.0,437.0,737.0,314.0
gRNA_CDK8_targ_538,CDK8,2389.0,70.0,1894.0,5378.0,3550.0,2246.0,734.0,543.0,41.0,10.0,237.0,243.0,1672.0,1270.0,1088.0,3894.0,3567.0,623.0,96.0,1064.0,910.0,525.0,666.0,148.0
gRNA_CDK8_targ_539,CDK8,5913.0,6528.0,8012.0,9875.0,5867.0,5593.0,1326.0,50.0,22.0,169.0,746.0,2151.0,3473.0,3227.0,5525.0,5508.0,4759.0,1197.0,212.0,2064.0,3133.0,3426.0,2813.0,3037.0
gRNA_CDK8_targ_540,CDK8,8016.0,9393.0,12475.0,4958.0,11378.0,3530.0,1962.0,43867.0,301.0,321.0,155218.0,3685.0,4777.0,3432.0,17784.0,5427.0,7500.0,2890.0,395.0,2795.0,2392.0,1990.0,9858.0,1500.0
gRNA_CDK8_targ_541,CDK8,12546.0,13288.0,20960.0,24912.0,9316.0,17953.0,4490.0,3924.0,1721.0,693.0,2665.0,4365.0,13939.0,18805.0,13424.0,25173.0,11432.0,12685.0,2072.0,15185.0,18845.0,16832.0,4610.0,3473.0
gRNA_CDK8_targ_542,CDK8,7441.0,11139.0,10472.0,8197.0,8922.0,12854.0,629.0,1914.0,592.0,324.0,2623.0,1838.0,8531.0,10290.0,15021.0,16582.0,13201.0,6652.0,966.0,11433.0,6970.0,6196.0,7105.0,11603.0
gRNA_CDK8_targ_543,CDK8,13196.0,13953.0,18552.0,12453.0,11471.0,9493.0,3079.0,2707.0,1496.0,255.0,1341.0,2677.0,14467.0,7264.0,18151.0,16392.0,9488.0,4404.0,757.0,6085.0,8811.0,14362.0,15471.0,6674.0
gRNA_CDK8_targ_544,CDK8,8708.0,8998.0,23337.0,19112.0,13285.0,17404.0,4412.0,4539.0,5378.0,896.0,1780.0,1289.0,16043.0,21705.0,13640.0,24621.0,16928.0,10179.0,2251.0,12601.0,23633.0,19501.0,19530.0,8318.0
gRNA_CDK8_targ_545,CDK8,2909.0,1236.0,11638.0,6297.0,6806.0,7304.0,422.0,199.0,62.0,47.0,1259.0,255.0,5648.0,3570.0,4687.0,7904.0,7195.0,3890.0,342.0,1503.0,2120.0,3527.0,4898.0,7986.0
gRNA_CDK8_targ_546,CDK8,19450.0,7640.0,20952.0,20506.0,14164.0,12355.0,3024.0,876.0,537.0,96.0,17861.0,1561.0,7769.0,9498.0,14467.0,16848.0,9573.0,7425.0,912.0,5969.0,6310.0,12910.0,10187.0,26798.0
gRNA_CDK8_targ_547,CDK8,10491.0,3298.0,12445.0,9381.0,9524.0,11625.0,3358.0,1564.0,69.0,171.0,1386.0,3294.0,9685.0,10547.0,4093.0,14461.0,9093.0,5570.0,722.0,5365.0,5325.0,9145.0,3670.0,13466.0
gRNA_CDK8_targ_548,CDK8,7679.0,5666.0,7644.0,11710.0,8337.0,8465.0,2531.0,784.0,471.0,1564.0,795.0,3128.0,7278.0,3829.0,9430.0,8487.0,4506.0,2928.0,215.0,1322.0,3467.0,3021.0,4283.0,2494.0
gRNA_CDK8_targ_549,CDK8,3453.0,5338.0,6732.0,13101.0,7028.0,7636.0,359.0,803.0,118.0,89.0,213.0,720.0,5616.0,4406.0,4941.0,8888.0,4277.0,4615.0,211.0,9343.0,4743.0,2653.0,2390.0,4073.0
gRNA_CDK8_targ_550,CDK8,7901.0,12507.0,17933.0,16468.0,14693.0,15073.0,605.0,412.0,50.0,316.0,1020.0,3965.0,11875.0,11314.0,15045.0,20395.0,7451.0,7130.0,810.0,6068.0,9553.0,8526.0,7867.0,4944.0
