gRNA_id,gene,T0_REP1,T0_REP2,T0_REP3,DMSO_REP1,DMSO_REP2,DMSO_REP3,KB_2000_REP1,KB_2000_REP2,KB_2000_REP3,KB_4000_REP1,KB_4000_REP2,KB_4000_REP3
gRNA_CDK8_targ_774,CDK8,941.0,1587.0,6046.0,1819.0,6100.0,434.0,115.0,72.0,93.0,1664.0,895.0,25.0
gRNA_CDK8_targ_775,CDK8,3763.0,3618.0,5191.0,2144.0,6766.0,424.0,1189.0,642.0,5699.0,264.0,5169.0,9463.0
gRNA_CDK8_targ_776,CDK8,927.0,1191.0,7248.0,2655.0,3528.0,120.0,720.0,120.0,1443.0,139.0,592.0,204.0
gRNA_CDK8_targ_777,CDK8,1628.0,5163.0,4438.0,1843.0,6389.0,413.0,2604.0,550.0,562.0,1411.0,1633.0,157.0
gRNA_CDK8_targ_778,CDK8,1391.0,6564.0,11317.0,3662.0,11492.0,1487.0,2248.0,2793.0,2213.0,2152.0,33792.0,1432.0
gRNA_CDK8_targ_779,CDK8,1264.0,7114.0,11184.0,6633.0,5563.0,7527.0,3321.0,708.0,3023.0,3053.0,38250.0,4834.0
gRNA_CDK8_targ_780,CDK8,15219.0,22408.0,31694.0,15442.0,26183.0,18967.0,8290.0,2758.0,11176.0,25091.0,16896.0,13068.0
gRNA_CDK8_targ_781,CDK8,6142.0,11921.0,17388.0,10123.0,12936.0,4692.0,1548.0,2353.0,4339.0,1019.0,8216.0,6771.0
gRNA_CDK8_targ_782,CDK8,17148.0,30886.0,36862.0,25122.0,43636.0,9784.0,15617.0,15024.0,20019.0,9970.0,31312.0,10013.0
gRNA_CDK8_targ_783,CDK8,10420.0,4385.0,10580.0,6255.0,16933.0,2289.0,2460.0,1443.0,1260.0,3915.0,6654.0,2168.0
gRNA_CDK8_targ_784,CDK8,3346.0,3412.0,8254.0,3307.0,11125.0,2737.0,2470.0,3224.0,1929.0,3546.0,29279.0,8665.0
gRNA_CDK8_targ_785,CDK8,5731.0,9633.0,22049.0,9027.0,14755.0,6721.0,2027.0,16662.0,3163.0,1339.0,22451.0,4970.0
gRNA_CDK8_targ_786,CDK8,5540.0,10818.0,20327.0,7440.0,12343.0,10078.0,1902.0,542.0,4270.0,5017.0,10515.0,5619.0
gRNA_CDK8_targ_787,CDK8,3917.0,6147.0,14120.0,6487.0,18616.0,5842.0,987.0,3411.0,3446.0,2801.0,16754.0,1213.0
gRNA_CDK8_targ_788,CDK8,2604.0,4431.0,5570.0,3316.0,4608.0,1249.0,545.0,3878.0,3277.0,2420.0,4772.0,709.0
gRNA_CDK8_targ_789,CDK8,1481.0,6092.0,6515.0,2844.0,3632.0,423.0,1698.0,6955.0,777.0,2448.0,3435.0,5847.0
gRNA_CDK8_targ_790,CDK8,3351.0,5459.0,10773.0,7215.0,3964.0,2376.0,606.0,568.0,1967.0,2669.0,7723.0,974.0
gRNA_CDK8_targ_791,CDK8,9078.0,11185.0,18769.0,10040.0,17880.0,3104.0,2303.0,1061.0,2020.0,4968.0,3544.0,4086.0
gRNA_CDK8_targ_792,CDK8,14514.0,4077.0,12079.0,7089.0,9591.0,2204.0,4665.0,1439.0,1900.0,2892.0,18353.0,3372.0
gRNA_CDK8_targ_793,CDK8,1653.0,10065.0,6130.0,4568.0,7752.0,3779.0,3949.0,3015.0,15911.0,1097.0,9869.0,1612.0
gRNA_CDK8_targ_794,CDK8,8430.0,14604.0,31294.0,13215.0,21268.0,13832.0,4779.0,3122.0,5087.0,4771.0,8016.0,3953.0
gRNA_CDK8_targ_795,CDK8,11114.0,27816.0,52929.0,22456.0,27713.0,9723.0,6209.0,18162.0,12534.0,20946.0,33625.0,54748.0
gRNA_CDK8_targ_796,CDK8,7953.0,18291.0,27378.0,9214.0,19032.0,10055.0,11475.0,10284.0,5089.0,10554.0,15967.0,1283.0
gRNA_CDK8_targ_797,CDK8,12191.0,8015.0,25623.0,9507.0,19046.0,9745.0,3740.0,6786.0,12884.0,2650.0,20827.0,20019.0
gRNA_CDK8_targ_798,CDK8,7099.0,17329.0,29613.0,11731.0,20363.0,4701.0,1566.0,3295.0,1948.0,5528.0,24212.0,4936.0
gRNA_CDK8_targ_799,CDK8,6111.0,12020.0,13388.0,5658.0,5379.0,1979.0,855.0,849.0,3410.0,1056.0,5589.0,2298.0
gRNA_CDK8_targ_800,CDK8,5386.0,5691.0,17037.0,8158.0,15777.0,2461.0,3568.0,2769.0,2976.0,2750.0,18194.0,13257.0
gRNA_CDK8_targ_801,CDK8,1302.0,3524.0,8990.0,351.0,1810.0,96.0,13.0,99.0,261.0,18.0,749.0,115.0
gRNA_CDK8_targ_802,CDK8,791.0,1385.0,4688.0,3912.0,5495.0,704.0,306.0,59.0,89.0,61.0,5888.0,194.0
gRNA_CDK8_targ_803,CDK8,2856.0,6861.0,16081.0,1766.0,6646.0,5204.0,204.0,851.0,2170.0,2333.0,23601.0,3178.0
gRNA_CDK8_targ_804,CDK8,3828.0,5557.0,9980.0,3581.0,7481.0,1628.0,5464.0,308.0,1020.0,1645.0,5607.0,6490.0
gRNA_CDK8_targ_805,CDK8,607.0,5573.0,9973.0,2690.0,4917.0,1196.0,3752.0,2075.0,741.0,1532.0,12619.0,243.0
gRNA_CDK8_targ_806,CDK8,1381.0,4349.0,3669.0,1787.0,3522.0,2900.0,151.0,434.0,366.0,6533.0,1638.0,1661.0
gRNA_CDK8_targ_807,CDK8,9994.0,11290.0,21628.0,16449.0,19508.0,6195.0,4390.0,3647.0,6191.0,4853.0,17652.0,6351.0
gRNA_CDK8_targ_808,CDK8,1676.0,5313.0,8684.0,2849.0,7394.0,2592.0,180.0,1309.0,2249.0,808.0,6744.0,5084.0
gRNA_CDK8_targ_809,CDK8,5987.0,8193.0,14948.0,8555.0,8966.0,6062.0,1378.0,1517.0,2335.0,3290.0,18275.0,4823.0
gRNA_CDK8_targ_810,CDK8,19062.0,28079.0,43421.0,20796.0,25019.0,14381.0,4567.0,9447.0,12635.0,22144.0,87159.0,50755.0
gRNA_CDK8_targ_811,CDK8,8912.0,16181.0,25314.0,7294.0,22038.0,7336.0,7605.0,9675.0,7413.0,1566.0,29315.0,7786.0
gRNA_CDK8_targ_812,CDK8,1561.0,3847.0,5713.0,3802.0,5445.0,4213.0,3368.0,1022.0,5456.0,675.0,10569.0,593.0
gRNA_CDK8_targ_813,CDK8,12983.0,14209.0,35280.0,18169.0,20932.0,7466.0,4174.0,4394.0,5574.0,5854.0,11310.0,24726.0
gRNA_CDK8_targ_814,CDK8,4460.0,5015.0,15209.0,7973.0,11930.0,1609.0,933.0,1272.0,2816.0,395.0,18173.0,512.0
gRNA_CDK8_targ_815,CDK8,4645.0,5049.0,9863.0,5102.0,7820.0,5343.0,625.0,5193.0,2174.0,2507.0,9397.0,422.0
gRNA_CDK8_targ_816,CDK8,4105.0,10034.0,16168.0,5015.0,5361.0,810.0,837.0,1533.0,3230.0,802.0,5161.0,1192.0
gRNA_CDK8_targ_817,CDK8,2365.0,2108.0,6898.0,3371.0,5172.0,342.0,1119.0,261.0,1922.0,241.0,392.0,129.0
gRNA_CDK8_targ_818,CDK8,906.0,744.0,3797.0,1112.0,601.0,290.0,100.0,62.0,163.0,11.0,2077.0,86.0
gRNA_CDK8_targ_819,CDK8,3456.0,7765.0,7094.0,3237.0,5324.0,544.0,135.0,776.0,664.0,390.0,12715.0,1015.0
gRNA_CDK8_targ_820,CDK8,1582.0,3212.0,12732.0,2267.0,6336.0,1275.0,167.0,323.0,580.0,190.0,2511.0,636.0
gRNA_CDK8_targ_821,CDK8,6237.0,3115.0,5063.0,5853.0,5959.0,1842.0,103.0,2793.0,1227.0,630.0,33700.0,1073.0
gRNA_CDK8_targ_822,CDK8,3429.0,2649.0,9188.0,5140.0,4849.0,477.0,150.0,69.0,417.0,1924.0,576.0,2407.0
gRNA_CDK8_targ_823,CDK8,10894.0,18163.0,25421.0,13761.0,22378.0,14185.0,3619.0,6345.0,6018.0,2588.0,18401.0,1277.0
gRNA_CDK8_targ_824,CDK8,23069.0,34980.0,44630.0,29534.0,33290.0,18910.0,17325.0,21548.0,14428.0,16919.0,34740.0,12730.0
gRNA_CDK8_targ_825,CDK8,9783.0,14744.0,25374.0,18150.0,16189.0,5485.0,6182.0,4446.0,4641.0,1937.0,21343.0,14394.0
gRNA_CDK8_targ_826,CDK8,23195.0,41547.0,55319.0,27115.0,56895.0,27694.0,17995.0,14706.0,11466.0,16959.0,30544.0,18270.0
gRNA_CDK8_targ_827,CDK8,11019.0,13950.0,31986.0,20724.0,34807.0,14411.0,5580.0,6348.0,6727.0,21692.0,38999.0,22939.0
gRNA_CDK8_targ_828,CDK8,3930.0,18949.0,16138.0,4154.0,3604.0,4108.0,2139.0,9490.0,6429.0,12522.0,11331.0,8324.0
gRNA_CDK8_targ_829,CDK8,6301.0,13036.0,22604.0,4706.0,17056.0,9643.0,679.0,4687.0,3070.0,3048.0,7262.0,488.0
gRNA_CDK8_targ_830,CDK8,702.0,2556.0,4467.0,300.0,203.0,286.0,18.0,56.0,26.0,31.0,2728.0,21.0
gRNA_CDK8_targ_831,CDK8,428.0,5149.0,4622.0,973.0,6572.0,608.0,31.0,16.0,672.0,10.0,2639.0,72.0
gRNA_CDK8_targ_832,CDK8,885.0,1940.0,6940.0,1679.0,2658.0,1210.0,258.0,31.0,696.0,25.0,1929.0,530.0
gRNA_CDK8_targ_833,CDK8,2543.0,9244.0,12437.0,3699.0,7689.0,1628.0,506.0,486.0,3493.0,5651.0,21691.0,963.0
gRNA_CDK8_targ_834,CDK8,266.0,5089.0,12885.0,1364.0,11933.0,939.0,1149.0,485.0,656.0,519.0,1068.0,7141.0
gRNA_CDK8_targ_835,CDK8,514.0,2993.0,5818.0,2298.0,2284.0,1275.0,146.0,74.0,1204.0,70.0,15775.0,1331.0
gRNA_CDK8_targ_836,CDK8,2802.0,5065.0,9620.0,2921.0,5265.0,562.0,338.0,2019.0,897.0,91.0,5696.0,607.0
gRNA_CDK8_targ_837,CDK8,5123.0,7347.0,9479.0,6698.0,2555.0,1616.0,5047.0,2304.0,10018.0,946.0,3277.0,11054.0
gRNA_CDK8_targ_838,CDK8,5318.0,8913.0,31872.0,8964.0,11705.0,4132.0,1354.0,1653.0,9368.0,3484.0,12493.0,11901.0
gRNA_CDK8_targ_839,CDK8,6508.0,8987.0,19025.0,9653.0,12644.0,3794.0,1301.0,4200.0,1169.0,2542.0,9793.0,191.0
gRNA_CDK8_targ_840,CDK8,42.0,1400.0,3389.0,588.0,2480.0,179.0,60.0,16.0,214.0,1194.0,231.0,1442.0
gRNA_CDK8_targ_841,CDK8,1033.0,3070.0,6458.0,895.0,2873.0,526.0,56.0,47.0,254.0,39.0,327.0,107.0
gRNA_CDK8_targ_842,CDK8,2469.0,3021.0,15235.0,1026.0,4769.0,410.0,124.0,147.0,205.0,20.0,6450.0,150.0
gRNA_CDK8_targ_843,CDK8,2700.0,4910.0,7924.0,930.0,6315.0,2474.0,173.0,136.0,1023.0,264.0,8470.0,312.0
gRNA_CDK8_targ_844,CDK8,1069.0,3016.0,6022.0,694.0,2086.0,227.0,45.0,22.0,397.0,80.0,10594.0,98.0
gRNA_CDK8_targ_845,CDK8,2848.0,6605.0,10741.0,9108.0,7485.0,1684.0,628.0,1000.0,589.0,2071.0,8976.0,3518.0
gRNA_CDK8_targ_846,CDK8,4935.0,11225.0,17597.0,6978.0,4928.0,3042.0,3083.0,3372.0,1684.0,7535.0,25354.0,4438.0
gRNA_CDK8_targ_847,CDK8,2323.0,6147.0,10554.0,3778.0,6768.0,2801.0,686.0,413.0,1837.0,829.0,16790.0,1060.0
gRNA_CDK8_targ_848,CDK8,4010.0,5637.0,12906.0,5266.0,12002.0,4264.0,1468.0,1839.0,997.0,604.0,7729.0,7451.0
gRNA_CDK8_targ_849,CDK8,3313.0,8932.0,25293.0,8109.0,13345.0,3238.0,3346.0,3887.0,6185.0,1005.0,24987.0,4284.0
gRNA_CDK8_targ_850,CDK8,3670.0,1140.0,10397.0,6460.0,5997.0,1547.0,604.0,940.0,104.0,707.0,2033.0,1037.0
gRNA_CDK8_targ_851,CDK8,7484.0,12402.0,24571.0,10030.0,12796.0,2919.0,6516.0,2066.0,7816.0,5758.0,13405.0,2837.0
gRNA_CDK8_targ_852,CDK8,25001.0,19866.0,47961.0,13282.0,27692.0,24383.0,4174.0,10959.0,8095.0,2331.0,29982.0,10503.0
gRNA_CDK8_targ_853,CDK8,17416.0,18080.0,34532.0,22948.0,28527.0,15845.0,12739.0,13525.0,8044.0,8775.0,38561.0,5840.0
gRNA_CDK8_targ_854,CDK8,12298.0,9614.0,29365.0,22622.0,19077.0,13872.0,2338.0,7649.0,5840.0,19595.0,16094.0,16383.0
gRNA_CDK8_targ_855,CDK8,3890.0,8557.0,20252.0,10943.0,12612.0,1388.0,827.0,2244.0,5765.0,5275.0,20876.0,33688.0
gRNA_CDK8_targ_856,CDK8,7413.0,11522.0,16776.0,5614.0,12692.0,7306.0,2566.0,4218.0,4654.0,1841.0,32943.0,13606.0
gRNA_CDK8_targ_857,CDK8,3334.0,9963.0,13486.0,10917.0,13925.0,8747.0,1461.0,3381.0,12478.0,5985.0,19316.0,12926.0
gRNA_CDK8_targ_858,CDK8,11478.0,12738.0,22684.0,11652.0,16478.0,12528.0,4831.0,5782.0,9454.0,15809.0,18045.0,11501.0
gRNA_CDK8_targ_859,CDK8,8571.0,36552.0,37179.0,17307.0,20255.0,13793.0,12329.0,12193.0,5101.0,8191.0,29361.0,28733.0
gRNA_CDK8_targ_860,CDK8,6887.0,13275.0,32620.0,14582.0,15029.0,5901.0,2105.0,1748.0,7766.0,6593.0,6572.0,11902.0
gRNA_CDK8_targ_861,CDK8,5324.0,7095.0,11447.0,9658.0,9282.0,3531.0,2660.0,1819.0,3596.0,3169.0,6985.0,11872.0
gRNA_CDK8_targ_862,CDK8,12262.0,18416.0,24197.0,13892.0,19690.0,7018.0,3507.0,4536.0,10504.0,3798.0,28426.0,5073.0
gRNA_CDK8_targ_863,CDK8,6504.0,10276.0,11801.0,4317.0,9117.0,6409.0,676.0,3474.0,547.0,4774.0,9664.0,9442.0
gRNA_CDK8_targ_864,CDK8,3675.0,4890.0,13798.0,7789.0,6531.0,5051.0,2412.0,5397.0,3957.0,2406.0,12794.0,2015.0
gRNA_CDK8_targ_865,CDK8,4078.0,3645.0,6769.0,3289.0,4489.0,840.0,285.0,1106.0,679.0,2088.0,2636.0,845.0
gRNA_CDK8_targ_866,CDK8,3287.0,6529.0,12738.0,5303.0,19426.0,3040.0,823.0,1773.0,1110.0,357.0,12500.0,4157.0
gRNA_CDK8_targ_867,CDK8,8962.0,7713.0,23721.0,7590.0,21243.0,5413.0,3859.0,4886.0,3869.0,3192.0,12437.0,6718.0
gRNA_CDK8_targ_868,CDK8,180.0,353.0,2418.0,181.0,121.0,23.0,6.0,6.0,8.0,5.0,91.0,13.0
gRNA_CDK8_targ_869,CDK8,2390.0,5102.0,2209.0,2669.0,9809.0,2783.0,1405.0,1078.0,422.0,400.0,1123.0,7296.0
gRNA_CDK8_targ_870,CDK8,1649.0,2161.0,9137.0,4947.0,4079.0,463.0,2199.0,682.0,1059.0,4973.0,7472.0,8099.0
gRNA_CDK8_targ_871,CDK8,5278.0,10276.0,9713.0,5464.0,4923.0,981.0,4403.0,4599.0,3033.0,901.0,21486.0,2701.0
gRNA_CDK8_targ_872,CDK8,5658.0,7905.0,21014.0,11449.0,20423.0,7068.0,6507.0,8180.0,3972.0,2517.0,22342.0,2896.0
gRNA_CDK8_targ_873,CDK8,1907.0,4985.0,8743.0,3282.0,9227.0,6594.0,1406.0,666.0,1048.0,877.0,5602.0,8124.0
gRNA_CDK8_targ_874,CDK8,9024.0,14053.0,23718.0,11841.0,15549.0,4899.0,2517.0,4649.0,13089.0,847.0,10103.0,7552.0
gRNA_CDK8_targ_875,CDK8,6232.0,6665.0,13251.0,7178.0,4010.0,3564.0,344.0,2619.0,3397.0,135.0,5515.0,7724.0
gRNA_CDK8_targ_876,CDK8,1768.0,2632.0,9693.0,1207.0,3819.0,2581.0,333.0,424.0,2045.0,270.0,3977.0,2491.0
gRNA_CDK8_targ_877,CDK8,6696.0,5953.0,14992.0,6223.0,14340.0,5973.0,1701.0,1056.0,3512.0,2337.0,2868.0,3246.0
gRNA_CDK8_targ_878,CDK8,3665.0,11453.0,14488.0,5338.0,12481.0,2344.0,2726.0,2301.0,2191.0,6343.0,4244.0,6956.0
gRNA_CDK8_targ_879,CDK8,1951.0,4886.0,5490.0,3389.0,7069.0,3471.0,297.0,276.0,2121.0,3389.0,3443.0,695.0
gRNA_CDK8_targ_880,CDK8,6211.0,7299.0,14303.0,5817.0,14848.0,7467.0,13350.0,8002.0,2881.0,1630.0,4744.0,1315.0
gRNA_CDK8_targ_881,CDK8,2941.0,5618.0,11834.0,1676.0,5295.0,2594.0,3587.0,800.0,2918.0,1961.0,3590.0,2974.0
gRNA_CDK8_targ_882,CDK8,12020.0,6049.0,8967.0,4406.0,7168.0,10217.0,507.0,1841.0,202.0,625.0,921.0,5421.0
gRNA_CDK8_targ_883,CDK8,4924.0,7169.0,14533.0,8793.0,11154.0,4010.0,2577.0,1914.0,24283.0,1540.0,14121.0,11829.0
gRNA_CDK8_targ_884,CDK8,871.0,3030.0,5871.0,2992.0,4510.0,1790.0,1391.0,370.0,2368.0,206.0,5117.0,337.0
gRNA_CDK8_targ_885,CDK8,10016.0,20084.0,26333.0,14142.0,13682.0,11973.0,4924.0,4214.0,11392.0,7339.0,19443.0,6023.0
gRNA_CDK8_targ_886,CDK8,3443.0,8627.0,11801.0,5555.0,7917.0,2433.0,2355.0,1574.0,1041.0,427.0,58878.0,1343.0
gRNA_CDK8_targ_887,CDK8,2082.0,9064.0,7097.0,2385.0,3548.0,972.0,1358.0,699.0,916.0,1469.0,12435.0,466.0
gRNA_CDK8_targ_888,CDK8,1701.0,6861.0,6846.0,2970.0,1943.0,1788.0,264.0,531.0,3523.0,191.0,4641.0,213.0
gRNA_CDK8_targ_889,CDK8,5884.0,5744.0,7661.0,7225.0,12994.0,3074.0,750.0,1417.0,2103.0,1089.0,6788.0,25445.0
gRNA_CDK8_targ_890,CDK8,1901.0,9445.0,12149.0,4273.0,12009.0,3903.0,2848.0,315.0,1202.0,2662.0,4305.0,18333.0
gRNA_CDK8_targ_891,CDK8,885.0,2588.0,7600.0,4124.0,7798.0,2062.0,97.0,5461.0,1081.0,2880.0,1888.0,3896.0
gRNA_CDK8_targ_892,CDK8,11713.0,6689.0,20263.0,7601.0,19738.0,4223.0,1971.0,3002.0,2764.0,357.0,23016.0,2374.0
gRNA_CDK8_targ_893,CDK8,598.0,1946.0,2524.0,553.0,2969.0,538.0,1733.0,704.0,2312.0,149.0,235.0,123.0
gRNA_CDK8_targ_894,CDK8,719.0,1299.0,7527.0,2116.0,5145.0,659.0,294.0,1108.0,957.0,22.0,8945.0,462.0
gRNA_CDK8_targ_895,CDK8,829.0,1754.0,4125.0,370.0,1147.0,248.0,12.0,105.0,246.0,39.0,2530.0,28.0
gRNA_CDK8_targ_896,CDK8,117.0,11304.0,2289.0,1062.0,1131.0,297.0,31.0,43.0,134.0,3.0,677.0,285.0
gRNA_CDK8_targ_897,CDK8,832.0,3110.0,12402.0,1993.0,3965.0,779.0,581.0,561.0,1303.0,156.0,11547.0,2237.0
gRNA_CDK8_targ_898,CDK8,2330.0,4153.0,8137.0,3211.0,5845.0,1933.0,781.0,1110.0,2778.0,3569.0,2427.0,2566.0
gRNA_CDK8_targ_899,CDK8,1056.0,4506.0,3605.0,1594.0,3452.0,629.0,36.0,101.0,407.0,53.0,157.0,15.0
gRNA_CDK8_targ_900,CDK8,2027.0,2679.0,4096.0,5209.0,3699.0,1038.0,1216.0,1212.0,107.0,1360.0,1827.0,1364.0
gRNA_CDK8_targ_901,CDK8,858.0,5866.0,8974.0,2317.0,2892.0,761.0,810.0,154.0,777.0,226.0,6314.0,130.0
gRNA_CDK8_targ_902,CDK8,3817.0,11277.0,24001.0,7257.0,15241.0,5076.0,441.0,1295.0,1866.0,1369.0,17660.0,5108.0
gRNA_CDK8_targ_903,CDK8,3635.0,6926.0,11257.0,5935.0,4431.0,1884.0,239.0,451.0,637.0,2082.0,11112.0,1894.0
gRNA_CDK8_targ_904,CDK8,3896.0,7400.0,12522.0,2721.0,9304.0,2605.0,208.0,493.0,3107.0,72.0,4137.0,553.0
gRNA_CDK8_targ_905,CDK8,1966.0,7172.0,7969.0,3843.0,4280.0,1488.0,141.0,256.0,4204.0,266.0,9295.0,1017.0
gRNA_CDK8_targ_906,CDK8,7280.0,8980.0,10381.0,2375.0,9045.0,7061.0,1495.0,2120.0,962.0,6820.0,30531.0,1983.0
gRNA_CDK8_targ_907,CDK8,2899.0,2075.0,12427.0,3326.0,3683.0,1502.0,1162.0,2787.0,1656.0,1582.0,2876.0,4073.0
gRNA_CDK8_targ_908,CDK8,4267.0,2244.0,2963.0,2059.0,6036.0,1402.0,1726.0,570.0,1711.0,68.0,8204.0,1259.0
gRNA_CDK8_targ_909,CDK8,554.0,959.0,2539.0,2297.0,3107.0,2774.0,197.0,22.0,459.0,40.0,462.0,444.0
gRNA_CDK8_targ_910,CDK8,149.0,1444.0,2706.0,1829.0,2151.0,1226.0,39.0,412.0,78.0,57.0,12327.0,197.0
gRNA_CDK8_targ_911,CDK8,2405.0,2245.0,6706.0,1345.0,7932.0,2340.0,12576.0,1401.0,793.0,77.0,4308.0,2483.0
gRNA_CDK8_targ_912,CDK8,12369.0,3698.0,9229.0,3992.0,5397.0,352.0,209.0,220.0,297.0,73.0,24542.0,813.0
gRNA_CDK8_targ_913,CDK8,5589.0,6524.0,18525.0,8274.0,10560.0,4503.0,2411.0,1899.0,3291.0,2446.0,16565.0,4715.0
gRNA_CDK8_targ_914,CDK8,688.0,2665.0,9914.0,4330.0,6026.0,1375.0,602.0,3231.0,1330.0,1879.0,11709.0,1247.0
gRNA_CDK8_targ_915,CDK8,2058.0,3181.0,17228.0,12274.0,7372.0,1313.0,2523.0,594.0,6024.0,2632.0,14456.0,6321.0
gRNA_CDK8_targ_916,CDK8,6802.0,13736.0,15256.0,20408.0,16320.0,9230.0,1870.0,875.0,16542.0,7597.0,13640.0,6903.0
gRNA_CDK8_targ_917,CDK8,12114.0,21527.0,31497.0,10363.0,16817.0,13645.0,1859.0,5317.0,5995.0,2587.0,16410.0,8109.0
gRNA_CDK8_targ_918,CDK8,14334.0,8110.0,15268.0,13058.0,9654.0,7278.0,2740.0,9263.0,3289.0,15852.0,10914.0,3459.0
gRNA_CDK8_targ_919,CDK8,4119.0,8762.0,27356.0,9778.0,13800.0,10000.0,2862.0,2195.0,2770.0,5083.0,32229.0,3219.0
gRNA_CDK8_targ_920,CDK8,4671.0,2396.0,10927.0,1901.0,4916.0,1280.0,64.0,203.0,249.0,339.0,15293.0,3093.0
gRNA_CDK8_targ_921,CDK8,8697.0,12565.0,13876.0,11833.0,14025.0,10198.0,1909.0,1332.0,2895.0,1269.0,16244.0,20768.0
gRNA_CDK8_targ_922,CDK8,5262.0,3805.0,6938.0,1271.0,2281.0,2012.0,1165.0,3633.0,2089.0,1598.0,4984.0,4539.0
gRNA_CDK8_targ_923,CDK8,9579.0,17649.0,32677.0,19180.0,23050.0,7683.0,2834.0,2459.0,4846.0,1637.0,38011.0,7562.0
gRNA_CDK8_targ_924,CDK8,3527.0,3308.0,8926.0,2763.0,7138.0,1276.0,354.0,1894.0,396.0,6256.0,225.0,6733.0
gRNA_CDK8_targ_925,CDK8,1310.0,4395.0,10211.0,1721.0,3895.0,1379.0,615.0,510.0,928.0,600.0,5661.0,99.0
gRNA_CDK8_targ_926,CDK8,4022.0,9695.0,17492.0,8871.0,18347.0,5559.0,965.0,2520.0,6210.0,7393.0,12303.0,36932.0
gRNA_CDK8_targ_927,CDK8,4671.0,7598.0,21536.0,5646.0,14066.0,6414.0,1549.0,2524.0,3028.0,1215.0,31228.0,4567.0
gRNA_CDK8_targ_928,CDK8,6779.0,12904.0,18871.0,7571.0,14837.0,4640.0,407.0,2279.0,12491.0,5952.0,9741.0,5147.0
gRNA_CDK8_targ_929,CDK8,3397.0,4473.0,9781.0,1780.0,6133.0,1543.0,8176.0,3072.0,842.0,289.0,3499.0,1287.0
gRNA_CDK8_targ_930,CDK8,6759.0,10438.0,26563.0,18038.0,27854.0,10830.0,2307.0,4410.0,6098.0,8999.0,30658.0,21874.0
gRNA_CDK8_targ_931,CDK8,9572.0,20358.0,23730.0,14895.0,21018.0,9161.0,493.0,4562.0,9390.0,875.0,15282.0,5872.0
gRNA_CDK8_targ_932,CDK8,3526.0,4986.0,15722.0,4291.0,9669.0,9093.0,2584.0,817.0,1377.0,1442.0,7511.0,2467.0
gRNA_CDK8_targ_933,CDK8,6670.0,14873.0,19946.0,10846.0,12064.0,3970.0,819.0,3106.0,2536.0,4031.0,25855.0,5471.0
gRNA_CDK8_targ_934,CDK8,756.0,7135.0,13118.0,1566.0,9652.0,3362.0,143.0,12437.0,2066.0,1244.0,16707.0,1785.0
gRNA_CDK8_targ_935,CDK8,4589.0,5218.0,7161.0,6433.0,5842.0,4420.0,298.0,232.0,1373.0,205.0,10864.0,4035.0
gRNA_CDK8_targ_936,CDK8,8948.0,11620.0,20134.0,10664.0,16950.0,3957.0,2071.0,2316.0,3316.0,4654.0,24873.0,3157.0
gRNA_CDK8_targ_937,CDK8,8615.0,10677.0,16984.0,14887.0,13280.0,8135.0,2374.0,1548.0,6803.0,2635.0,16045.0,2486.0
gRNA_CDK8_targ_938,CDK8,5993.0,5014.0,12874.0,6870.0,18334.0,4291.0,5041.0,1719.0,5368.0,1055.0,7680.0,8715.0
gRNA_CDK8_targ_939,CDK8,4841.0,8347.0,14640.0,6030.0,9532.0,2965.0,3828.0,1301.0,4341.0,12070.0,8523.0,2034.0
gRNA_CDK8_targ_940,CDK8,6436.0,9794.0,26510.0,6359.0,13381.0,4344.0,837.0,1255.0,8841.0,2013.0,17925.0,4289.0
gRNA_CDK8_targ_941,CDK8,2906.0,8362.0,14696.0,6489.0,15227.0,2068.0,1061.0,454.0,4145.0,555.0,22956.0,7394.0
gRNA_CDK8_targ_942,CDK8,5251.0,12888.0,22770.0,6447.0,15746.0,15345.0,2351.0,7625.0,3042.0,4007.0,6459.0,12458.0
gRNA_CDK8_targ_943,CDK8,2846.0,3452.0,11192.0,2789.0,8632.0,3198.0,548.0,1026.0,3056.0,488.0,4455.0,1474.0
gRNA_CDK8_targ_944,CDK8,11415.0,5400.0,20332.0,6834.0,17008.0,6683.0,997.0,5551.0,6814.0,2724.0,14820.0,1063.0
gRNA_CDK8_targ_945,CDK8,6310.0,2958.0,13917.0,3446.0,11233.0,1986.0,1168.0,1589.0,1145.0,622.0,8902.0,120.0
gRNA_CDK8_targ_946,CDK8,1767.0,15201.0,12957.0,4444.0,4614.0,3565.0,1405.0,471.0,3244.0,10857.0,14524.0,1663.0
gRNA_CDK8_targ_947,CDK8,3438.0,2778.0,7269.0,1858.0,3966.0,2121.0,641.0,140.0,2326.0,77.0,2391.0,3548.0
gRNA_CDK8_targ_948,CDK8,2491.0,5018.0,8588.0,5426.0,9660.0,6093.0,632.0,1822.0,2081.0,111.0,11272.0,4188.0
gRNA_CDK8_targ_949,CDK8,1863.0,1754.0,6015.0,4407.0,6251.0,875.0,464.0,1235.0,551.0,628.0,18795.0,812.0
gRNA_CDK8_targ_950,CDK8,3219.0,5040.0,21529.0,7095.0,6049.0,2342.0,198.0,264.0,3325.0,2089.0,14064.0,1246.0
gRNA_CDK8_targ_951,CDK8,1768.0,4109.0,14590.0,3073.0,2603.0,2784.0,1209.0,1825.0,1954.0,2896.0,35139.0,3651.0
